pair,Date,rv_kiem,n_o,j_bcl,j_tho,n_nhay_bcl,n_nhay_tho,ti_chuky
USDCAD,2011-02-04,3.6423617235049815e-05,256,9.73238456246547e-06,1.1456873089946508e-05,2,3,0.7243563593355231
USDCAD,2011-02-07,2.3824200413122517e-05,276,0.0,0.0,0,0,1.244603553063085
USDCAD,2011-02-08,4.388042012950999e-05,277,1.0667779627727427e-05,1.560485805608074e-05,4,7,0.9736027677624471
USDCAD,2011-02-09,2.1826138469284572e-05,282,2.533074708995475e-07,9.881778266140968e-06,1,20,1.0843317527492768
USDCAD,2011-02-10,2.284166984977588e-05,268,1.826245756738869e-06,1.4486793858841123e-06,3,1,0.9492579503217792
USDCAD,2011-02-11,3.2767126879951376e-05,262,7.93015649533564e-06,7.93015649533564e-06,1,1,0.7775456943843645
USDCAD,2011-02-14,2.140941126336379e-05,284,0.0,8.125650722314428e-06,0,15,1.4173826421745193
USDCAD,2011-02-15,2.0573220661160914e-05,282,2.5618754907037337e-07,8.364539443352878e-06,1,10,0.9632344417612995
USDCAD,2011-02-16,1.8149815011827302e-05,280,0.0,0.0,0,0,0.9765586357210574
USDCAD,2011-02-17,1.822406703590151e-05,275,1.8463497105459419e-06,8.416364696571382e-06,5,15,0.8910711094173694
USDCAD,2011-02-18,2.073257475977297e-05,252,2.3236294910154893e-06,9.290077999784363e-06,2,18,0.9623669733511991
USDCAD,2011-02-21,1.2474833738568059e-05,269,2.0164106858809553e-06,2.3659753099732925e-06,8,6,1.8847141316444782
USDCAD,2011-02-22,4.1859937261825734e-05,285,5.881709028587928e-06,5.881709028587928e-06,1,1,1.391021182881899
USDCAD,2011-02-23,4.0989299971866455e-05,285,2.508201027951273e-06,2.9066998760699984e-05,2,34,0.7711052793193267
USDCAD,2011-02-24,3.665243506400574e-05,283,7.669736615254525e-06,7.669736615254525e-06,3,3,0.9900669953327889
USDCAD,2011-02-25,1.5644674298671053e-05,262,1.8831842902706937e-06,5.245030152807543e-06,2,9,0.9381445896154746
USDCAD,2011-02-28,2.9971815754182555e-05,281,7.328985285840586e-06,7.328985285840586e-06,2,2,1.0607929397085825
USDCAD,2011-03-01,1.8438311973180073e-05,286,5.19545381639263e-07,7.4964167458196196e-06,1,14,1.0976483702770634
USDCAD,2011-03-02,2.0793524710910666e-05,282,2.6402927182654754e-06,8.395577901125728e-06,2,12,0.8570533349021877
USDCAD,2011-03-03,1.171089177125504e-05,268,8.151373106125186e-07,2.3122031632937292e-06,3,5,1.1382277139027117
USDCAD,2011-03-04,1.4297083235548186e-05,244,5.189040005862081e-07,4.836835378151941e-06,1,9,0.774269305050564
USDCAD,2011-03-07,1.3776967181210466e-05,275,2.5794684226283558e-06,3.07630434830341e-06,4,5,1.543308380280962
USDCAD,2011-03-08,1.637368355286664e-05,279,0.0,3.4750542911928604e-06,0,6,0.9652646680890044
USDCAD,2011-03-09,1.2487083278873778e-05,273,1.7161608242977399e-06,4.37051911485533e-06,3,9,0.8803810562727545
USDCAD,2011-03-10,2.25195741539165e-05,278,0.0,8.843125117321809e-06,0,15,0.9029045683790305
USDCAD,2011-03-11,4.456204815987412e-05,260,0.0,1.116499553570395e-05,0,4,0.7009375397142205
USDCAD,2011-03-14,2.4872139611647243e-05,281,1.2776911564672392e-06,0.0,1,0,1.383319404931759
USDCAD,2011-03-15,0.00010358729260683948,287,1.250030931337428e-05,2.4065337816526347e-05,3,5,1.1756880933879585
USDCAD,2011-03-16,0.00010831273865656166,287,3.577726692053848e-05,3.12123544533805e-05,9,5,1.5512624008170268
USDCAD,2011-03-17,4.4124290241601565e-05,287,5.042693185727059e-07,0.0,1,0,1.171055852390706
USDCAD,2011-03-18,3.5423973655872415e-05,251,1.6758410385975721e-06,0.0,2,0,1.3185977781034688
USDCAD,2011-03-21,3.488915661704607e-05,280,8.074181548579614e-06,6.386855976341929e-06,5,2,1.4466174143080388
USDCAD,2011-03-22,3.446423238667787e-05,281,5.372166081887657e-06,6.122770808730022e-06,3,2,1.032463684813379
USDCAD,2011-03-23,2.0438766627920647e-05,278,0.0,0.0,0,0,1.0172922554796389
USDCAD,2011-03-24,2.9080993980096195e-05,280,0.0,0.0,0,0,0.9710184142955091
USDCAD,2011-03-25,2.5454538064903543e-05,242,4.679825585706302e-06,6.988263497606134e-06,2,4,0.8718623029006003
USDCAD,2011-03-28,1.8818862176568754e-05,278,0.0,0.0,0,0,1.2407906718034583
USDCAD,2011-03-29,1.77785231812308e-05,279,0.0,6.180799598500001e-06,0,10,1.005977578163595
USDCAD,2011-03-30,1.5479981835647377e-05,279,1.3695990384664169e-06,5.0147166885673105e-06,4,9,1.1816086216860786
USDCAD,2011-03-31,2.280546280278481e-05,284,3.8284919411778163e-07,8.825389615397598e-06,1,11,0.9385565534346317
USDCAD,2011-04-01,2.6590871100011146e-05,245,1.3418101369188393e-06,0.0,2,0,0.7760945390919651
USDCAD,2011-04-04,1.72905911255083e-05,278,5.240685313545409e-07,6.321485647519173e-06,1,13,1.2436892192863804
USDCAD,2011-04-05,1.9799146600459146e-05,279,0.0,7.677251717531216e-06,0,15,1.0593409576895483
USDCAD,2011-04-06,1.486946124229071e-05,278,3.883563097510917e-07,4.724981600964022e-06,1,11,1.0747004549215002
USDCAD,2011-04-07,2.4924924171628026e-05,280,1.8305249309421085e-06,1.4052268636701141e-05,1,19,0.7975355152172259
USDCAD,2011-04-08,2.363981713114983e-05,251,8.869259356481555e-07,0.0,1,0,1.146220406346068
USDCAD,2011-04-11,2.2420477272072434e-05,285,5.478863754919001e-07,9.821617780105478e-06,2,15,1.2636768204885003
USDCAD,2011-04-12,5.412163009634736e-05,284,3.5547573116400847e-06,1.2175594421351247e-05,3,4,1.2367783491077093
USDCAD,2011-04-13,3.828618355072652e-05,285,2.0009260995482096e-06,6.494342989614238e-06,4,4,1.074431613445687
USDCAD,2011-04-14,3.794579584165781e-05,283,5.6208162710114975e-06,8.038599002413514e-06,4,4,0.9773645460261617
USDCAD,2011-04-15,2.361134855039054e-05,248,1.61098779954989e-06,0.0,2,0,1.1252515497744238
USDCAD,2011-04-18,5.057551403560043e-05,285,0.0,1.9284616513237668e-05,0,6,0.9348535320138702
USDCAD,2011-04-19,4.469674259949893e-05,283,1.3268623166804047e-05,1.4844555924467353e-05,1,2,0.8918079939379515
USDCAD,2011-04-20,2.696690648280493e-05,284,0.0,0.0,0,0,0.9045648721765955
USDCAD,2011-04-21,3.595151807595522e-05,282,2.910076878243089e-06,2.172654655714884e-05,4,25,0.8899145646716756
USDCAD,2011-04-22,4.095318815999458e-06,191,7.163546107656281e-07,5.401467245193117e-07,2,1,1.1390914191773616
USDCAD,2011-04-25,2.082257593617502e-05,277,2.258675342516559e-06,7.5799481246121445e-06,2,11,1.3532094504929135
USDCAD,2011-04-26,2.579084571336815e-05,284,1.098761238267299e-06,0.0,1,0,1.3019296398124163
USDCAD,2011-04-27,4.183724200869505e-05,286,5.821909878649504e-06,1.2523155073098655e-05,6,6,1.2478543837200209
USDCAD,2011-04-28,2.492022789750013e-05,282,1.6012941125252462e-06,1.6012941125252462e-06,1,1,1.0354874952825202
USDCAD,2011-04-29,3.3430094555181776e-05,247,2.257534557312006e-06,9.981703218838005e-06,2,5,0.7871394831742724
USDCAD,2011-05-02,2.8810392740076927e-05,284,5.342329858138361e-06,1.654549054261891e-05,6,24,1.5035679754472246
USDCAD,2011-05-03,4.273467347556086e-05,286,6.5260843113731405e-06,7.195552573165647e-06,4,3,1.430875460186542
USDCAD,2011-05-04,5.580173564654958e-05,280,2.852565863880666e-06,1.749042041621917e-05,2,7,0.8822415504192321
USDCAD,2011-05-05,7.481479966938182e-05,286,9.690763844647066e-06,3.061689015277659e-05,2,9,0.9006497911916802
USDCAD,2011-05-06,0.00010713025887389948,251,5.191002322702332e-06,3.623305854085793e-05,1,8,0.8504338510947814
USDCAD,2011-05-09,5.4616508200376225e-05,285,3.423516798234734e-06,8.859212511584365e-06,2,5,1.4723963986834485
USDCAD,2011-05-10,3.9332810598348775e-05,284,0.0,2.427984240623566e-06,0,1,1.067710106691625
USDCAD,2011-05-11,4.851740946316719e-05,284,2.7725780407164627e-06,1.3289117651588991e-05,1,7,0.8844135636566365
USDCAD,2011-05-12,6.291789436223528e-05,283,4.325849392785196e-06,8.599099903995399e-06,1,2,0.9304460980282943
USDCAD,2011-05-13,5.641939725018003e-05,249,5.592837492314441e-06,2.1889373393747972e-05,1,8,0.8719166184495095
USDCAD,2011-05-16,5.268339823924099e-05,286,3.9163975297851345e-06,7.285417960259345e-06,2,3,1.1937856052851397
USDCAD,2011-05-17,5.40133950280859e-05,283,0.0,1.027854201161732e-05,0,4,0.8746991768842153
USDCAD,2011-05-18,3.335545707653652e-05,286,2.7151992313499696e-06,6.0200844978570035e-06,1,3,0.8506511285926356
USDCAD,2011-05-19,3.200502306706383e-05,282,0.0,3.070413766850625e-06,0,2,0.8475986163175571
USDCAD,2011-05-20,5.3202780023666545e-05,246,1.4509518793261017e-05,1.9617662677976213e-05,1,4,0.5720871002948168
USDCAD,2011-05-23,2.7683554587222634e-05,286,2.609735404798648e-07,0.0,1,0,1.3464394809221008
USDCAD,2011-05-24,2.814636081774037e-05,283,1.0484702928308832e-06,0.0,2,0,1.0124839718374694
USDCAD,2011-05-25,3.4433364591267645e-05,283,3.272676922427326e-06,2.0529491548560815e-06,3,1,1.156020587590412
USDCAD,2011-05-26,2.4756215470838706e-05,286,1.7776789258878977e-06,0.0,2,0,1.018880649711525
USDCAD,2011-05-27,2.2806807773479404e-05,251,0.0,0.0,0,0,1.0830982429003608
USDCAD,2011-05-30,1.0515616454605973e-05,277,2.0353146942700307e-06,3.49159960296589e-06,4,5,1.3830202054272696
USDCAD,2011-05-31,4.0892406663955576e-05,287,1.188518778662693e-05,1.4096059931607022e-05,4,3,1.0757976040742152
USDCAD,2011-06-01,3.861726918290047e-05,286,1.6687535063383267e-06,7.221196194716574e-06,2,4,0.9524566654293053
USDCAD,2011-06-02,3.5570640933778354e-05,282,4.882758154519643e-06,3.0335693710684932e-06,4,1,1.068699242583212
USDCAD,2011-06-03,5.630508369182484e-05,248,2.4982256437404178e-05,2.9134782419046994e-05,1,3,0.5296024167475591
USDCAD,2011-06-06,3.086069727264536e-05,281,1.4987638320809554e-06,5.0501261996236145e-06,1,3,1.1561369581694947
USDCAD,2011-06-07,2.527041263391616e-05,281,4.5773058020188845e-06,1.3489826330713974e-05,4,21,1.1552061057934813
USDCAD,2011-06-08,3.1929870421254e-05,282,1.2649208378520807e-06,2.0500108228719954e-06,1,1,0.9771266857187528
USDCAD,2011-06-09,2.951347928919244e-05,285,5.161383610314258e-07,1.5018265965980748e-06,1,1,0.9622594859878502
USDCAD,2011-06-10,5.411829113775133e-05,249,1.4455892851237639e-05,1.9857125700253395e-05,1,4,0.8763599636479459
USDCAD,2011-06-13,2.1847706594207647e-05,283,3.7784519399023635e-07,0.0,1,0,1.4176822774119098
USDCAD,2011-06-14,3.1288341117272635e-05,284,9.998440788646333e-06,1.8660670394825852e-05,4,14,0.9136344657410339
USDCAD,2011-06-15,4.373519823782238e-05,283,9.380679708420653e-06,1.349441992534008e-05,1,3,0.7881319846385815
USDCAD,2011-06-16,5.033691234487339e-05,287,1.2538713006548918e-06,8.166211713421989e-06,1,4,0.9905135142177751
USDCAD,2011-06-17,4.7441306034727774e-05,251,2.0176917942155215e-06,8.13390341398797e-06,1,4,0.9143660479104244
USDCAD,2011-06-20,3.4518829386826515e-05,282,1.5100372367739864e-06,0.0,2,0,1.324607638978104
USDCAD,2011-06-21,3.90574227072782e-05,287,6.588568719049699e-06,7.746883152088261e-06,5,4,1.153082951615822
USDCAD,2011-06-22,3.2040505261250344e-05,285,0.0,4.560900202513826e-06,0,3,0.9826540362094512
USDCAD,2011-06-23,5.4285988172374493e-05,284,9.569496425738967e-06,1.8937373461090878e-05,3,6,0.7461505760096409
USDCAD,2011-06-24,3.403073858763041e-05,251,6.691173834298931e-07,5.017260694432857e-06,1,3,1.033427155877443
USDCAD,2011-06-27,2.9899720165914146e-05,285,0.0,0.0,0,0,1.159566220231334
USDCAD,2011-06-28,3.0821274193599746e-05,286,5.095279963229948e-07,1.7395678717318583e-06,1,1,1.1155121691677126
USDCAD,2011-06-29,5.31635664963859e-05,285,2.490035570886592e-05,2.439119851001318e-05,7,4,1.0670504822944928
USDCAD,2011-06-30,2.826715685316592e-05,286,0.0,8.678720056780014e-06,0,5,0.8931500687520776
USDCAD,2011-07-01,2.495127457488063e-05,248,5.216903356111851e-06,1.2895132702022666e-05,1,13,0.7948107344164936
USDCAD,2011-07-04,1.3469041017386217e-05,276,0.0,3.015979151982239e-06,0,5,1.3895910421731201
USDCAD,2011-07-05,2.3511307160233106e-05,285,1.8819858394021644e-06,0.0,3,0,1.4518061800510291
USDCAD,2011-07-06,1.992707982822034e-05,283,3.890833795415493e-07,8.905090405658454e-06,1,13,0.8337658551742009
USDCAD,2011-07-07,3.80927626536018e-05,284,1.5853843699263863e-05,2.6504270249759026e-05,2,15,0.7603012532599195
USDCAD,2011-07-08,5.9591250860427645e-05,247,2.497928367400445e-05,3.3824683932273466e-05,1,5,0.46379908061759817
USDCAD,2011-07-11,3.786440929892138e-05,286,1.300037530167709e-06,2.1017050157003334e-06,1,1,1.17586312783052
USDCAD,2011-07-12,6.976785135769899e-05,287,9.051676096936186e-06,2.2004428293087544e-05,3,10,0.9899907255767181
USDCAD,2011-07-13,5.032899673712716e-05,287,8.26472844031768e-06,1.2467966328907698e-05,7,4,1.330664446409866
USDCAD,2011-07-14,3.7839087043645134e-05,285,1.9560585836265583e-06,1.5651078337559572e-06,2,1,1.0359549262347842
USDCAD,2011-07-15,3.4218099616140576e-05,250,5.107925441306999e-06,9.678993414993902e-06,2,3,0.7871086403354239
USDCAD,2011-07-18,3.348893532336444e-05,285,0.0,3.897995942836201e-06,0,1,1.2210133115651096
USDCAD,2011-07-19,4.039784754840286e-05,287,1.873957318436045e-06,9.286238751057048e-06,1,4,0.9333614770773544
USDCAD,2011-07-20,2.407793178175729e-05,286,1.662304441740832e-06,0.0,3,0,1.219986950248051
USDCAD,2011-07-21,3.945948961987374e-05,287,1.8818755810229512e-06,7.27243493436239e-06,1,3,1.0954446530381998
USDCAD,2011-07-22,3.484746317394256e-05,247,8.082762019063743e-06,6.961073979665924e-06,2,1,0.8636726844895758
USDCAD,2011-07-25,2.1296343590863972e-05,286,0.0,7.113215007305713e-06,0,12,1.3425295352026279
USDCAD,2011-07-26,2.5515609609317387e-05,283,1.931630024417937e-06,0.0,3,0,1.280497562969911
USDCAD,2011-07-27,2.8267547880978377e-05,286,1.908859951384159e-06,1.5223375383044391e-05,2,18,0.913675762762041
USDCAD,2011-07-28,2.9613379349626872e-05,285,3.991440444664265e-07,2.184604634897231e-06,1,1,1.041443290450356
USDCAD,2011-07-29,6.811860462257836e-05,250,2.438438598471504e-05,3.821819111897323e-05,2,6,0.6014685865748528
USDCAD,2011-08-01,5.15713863649905e-05,283,1.2630111959068247e-05,1.8163222288362154e-05,1,4,0.9452945196928031
USDCAD,2011-08-02,3.929328804753501e-05,286,1.3185596521848735e-06,1.8354882890532278e-06,1,1,1.0001570759592961
USDCAD,2011-08-03,4.580402855073086e-05,286,7.252061444343171e-06,1.1039810211395207e-05,4,5,0.9300988605496215
USDCAD,2011-08-04,5.837639608868894e-05,287,8.412176692565205e-06,1.58660848481692e-05,2,6,0.9981435144449637
USDCAD,2011-08-05,0.0001325369248200158,251,0.0,1.637793709667044e-05,0,2,0.8011236520512143
USDCAD,2011-08-08,0.00011047147462043523,287,7.881705678730802e-06,0.0,2,0,1.8014387532586669
USDCAD,2011-08-09,0.00021717774223873766,287,4.586324398384369e-05,4.573061367910332e-05,5,4,1.251353787949562
USDCAD,2011-08-10,0.00013466999043984258,287,3.2825360541246333e-06,0.0,1,0,1.0146627522169633
USDCAD,2011-08-11,0.00013398131004981295,287,0.0,0.0,0,0,1.1424318539241514
USDCAD,2011-08-12,7.253003205408085e-05,251,0.0,9.9516027742513e-06,0,3,0.8852155962485
USDCAD,2011-08-15,3.595912798213646e-05,287,2.0840431113073972e-06,3.7452554098060534e-06,2,2,1.2270125626013166
USDCAD,2011-08-16,4.903843815020894e-05,281,3.73556465221146e-06,1.0486176595071727e-05,1,5,0.923195626149386
USDCAD,2011-08-17,2.8941190517083805e-05,284,1.4890256945032543e-06,1.4890256945032543e-06,1,1,0.9745955276736954
USDCAD,2011-08-18,5.285817278360317e-05,286,2.0345839338310643e-06,1.283704885713117e-05,1,6,0.9914785992630147
USDCAD,2011-08-19,7.27441623291862e-05,249,0.0,4.123595100170039e-06,0,1,0.8263248838350737
USDCAD,2011-08-22,3.818048298090651e-05,285,0.0,1.725882969450174e-06,0,1,1.217419314071454
USDCAD,2011-08-23,4.052886825730326e-05,282,0.0,4.423212947658533e-06,0,3,0.8874219933637901
USDCAD,2011-08-24,4.014210581806718e-05,284,9.38573263386317e-06,9.232148218424236e-06,3,2,0.8939315707345725
USDCAD,2011-08-25,4.994286042276436e-05,285,1.4915019875882272e-05,2.1643826489941426e-05,2,5,0.6815728928574772
USDCAD,2011-08-26,3.067720317093684e-05,249,0.0,5.621166764751593e-06,0,2,0.6953638239536677
USDCAD,2011-08-29,2.1897022305871e-05,281,0.0,1.0253332948782204e-05,0,16,1.1383654955254523
USDCAD,2011-08-30,2.7193883147642055e-05,280,5.436020286895127e-06,1.4714950966687725e-05,2,19,0.8608950189814961
USDCAD,2011-08-31,3.412239217821346e-05,283,7.524494502630124e-07,2.1766873062271554e-05,2,29,0.8051809794166254
USDCAD,2011-09-01,3.434245539348597e-05,284,0.0,2.121613510638521e-05,0,25,0.8186763492616855
USDCAD,2011-09-02,4.6800826252774634e-05,249,0.0,1.5902118369267104e-05,0,5,0.6376106665306966
USDCAD,2011-09-05,3.2135526440470626e-05,275,3.864591805483472e-06,2.111279113772982e-05,4,24,0.9589496778428622
USDCAD,2011-09-06,4.770540855685137e-05,284,4.345904065166025e-06,9.61189353809583e-06,4,6,1.1152980952972726
USDCAD,2011-09-07,3.2435848210978055e-05,286,5.335450534131214e-06,5.577141026433588e-06,2,2,0.8424915006068563
USDCAD,2011-09-08,2.9510918229316313e-05,280,6.353678157649073e-06,6.848111984273767e-06,8,5,1.1675736221939663
USDCAD,2011-09-09,4.178274748697281e-05,250,7.301896660038893e-06,7.301896660038893e-06,2,2,0.9027086019494996
USDCAD,2011-09-12,5.5952284377562584e-05,286,5.356754911021796e-06,1.395866944953955e-05,1,6,1.3185394859373958
USDCAD,2011-09-13,4.943439418607452e-05,286,1.2029264227441058e-06,5.830667518544732e-06,2,4,1.1119420966975115
USDCAD,2011-09-14,6.031028708605887e-05,286,2.6960512408387876e-06,5.852103625515986e-06,2,1,1.1416130455747968
USDCAD,2011-09-15,3.6017193638029294e-05,287,5.37835175437724e-06,8.005612033685385e-06,3,3,1.0851382409955506
USDCAD,2011-09-16,2.9450443201245924e-05,251,0.0,3.239162665829447e-06,0,2,0.9595806317411639
USDCAD,2011-09-19,4.267036608380717e-05,286,5.419827790057494e-06,4.923345126972399e-06,2,1,1.8366675284859224
USDCAD,2011-09-20,4.0602038076962226e-05,287,3.519584165291e-06,4.0082488103687505e-06,2,2,1.255912579415947
USDCAD,2011-09-21,5.856405408101711e-05,287,1.2450601722931382e-05,1.9007933917533148e-05,3,7,1.2248980294010956
USDCAD,2011-09-22,0.00015545123157521273,287,1.0253933266743456e-05,1.8689738908820256e-05,1,2,1.0942082978380794
USDCAD,2011-09-23,0.0001105136100753308,251,0.0,0.0,0,0,1.0854268353539236
USDCAD,2011-09-26,0.00011483676559099546,287,4.529566676290206e-06,1.386398281628872e-05,1,2,1.3844505423768105
USDCAD,2011-09-27,6.714162897106857e-05,286,0.0,0.0,0,0,1.1210540749125084
USDCAD,2011-09-28,7.444466581332015e-05,287,0.0,0.0,0,0,1.0689156346067399
USDCAD,2011-09-29,8.279594007598853e-05,286,1.5882038803793397e-06,0.0,1,0,1.1776490643209168
USDCAD,2011-09-30,9.428703298455324e-05,251,0.0,0.0,0,0,0.9047126393427014
USDCAD,2011-10-03,8.881231221550455e-05,286,0.0,8.769101715754687e-06,0,1,1.2751679624315013
USDCAD,2011-10-04,0.00011773184125548238,287,1.2107525292230826e-05,9.801807387131122e-06,2,1,1.3209961761302695
USDCAD,2011-10-05,8.955040961278975e-05,286,0.0,2.9337455137124845e-06,0,1,1.1006887048659348
USDCAD,2011-10-06,9.552153019643412e-05,286,1.1281316650116271e-05,3.6131473205332324e-05,1,7,0.8067581602903957
USDCAD,2011-10-07,0.00015564351348659793,251,8.147146969625192e-05,9.935749992241602e-05,3,6,0.6177461124377046
USDCAD,2011-10-10,4.834520224683121e-05,285,0.0,3.0593564150886554e-06,0,1,1.3890848353594911
USDCAD,2011-10-11,5.914266534896842e-05,287,4.17597435243374e-06,1.5524771839966038e-05,2,7,1.169550229922735
USDCAD,2011-10-12,6.496603783164313e-05,287,9.150214428859035e-06,1.013130132541564e-05,2,2,1.066913940011578
USDCAD,2011-10-13,7.578069336962846e-05,287,8.558881949145578e-06,4.652060508133881e-06,4,1,1.14221648820953
USDCAD,2011-10-14,5.0602945258143895e-05,251,5.013033959546143e-06,4.302211248537918e-06,3,1,1.028788564275636
USDCAD,2011-10-17,5.4350791437023156e-05,286,5.638998662140468e-06,1.3989963810088874e-05,2,7,1.3643378548304335
USDCAD,2011-10-18,9.255634267194048e-05,286,1.3780703968283803e-05,2.1855563635550576e-05,2,4,1.0672252862329434
USDCAD,2011-10-19,6.374532015638442e-05,285,0.0,0.0,0,0,1.0525853578308626
USDCAD,2011-10-20,9.600339183488753e-05,286,0.0,1.3398638952864345e-05,0,3,0.9331015187036467
USDCAD,2011-10-21,5.169403348436724e-05,251,7.110196608469303e-06,1.561246324176964e-05,3,6,1.0808205720917416
USDCAD,2011-10-24,4.611621834616481e-05,287,0.0,1.6783995387813262e-06,0,1,1.3760070639920483
USDCAD,2011-10-25,0.00012465545889315345,287,3.476568737923402e-05,7.527696786571339e-05,1,13,0.626118416151834
USDCAD,2011-10-26,8.34806465888072e-05,286,0.0,1.6582483183937107e-05,0,4,0.8381674385996322
