pair,Date,n_bin,rv_kiem,hhi,top1,top12
AUDUSD,2010-03-08,287,2.8432464180601174e-05,0.01514208278371533,0.06105230612419783,0.3258965039257725
AUDUSD,2010-03-09,287,5.656941436878714e-05,0.015700522060555472,0.04832224238850707,0.3341170239973283
AUDUSD,2010-03-10,286,4.185990462876261e-05,0.013543525767968483,0.048164214524076904,0.30112690383756563
AUDUSD,2010-03-11,287,4.969802695785881e-05,0.030299612020396008,0.1164499251180349,0.4458659064247036
AUDUSD,2010-03-12,263,3.86411106608501e-05,0.026196619008536995,0.09947540427082278,0.44472490904983797
AUDUSD,2010-03-15,287,3.479869573270627e-05,0.014241658085275215,0.06785177015231153,0.29133797872156414
AUDUSD,2010-03-16,286,5.789423370975932e-05,0.06288280403438629,0.2243053617901232,0.501799220612603
AUDUSD,2010-03-17,286,3.141019156409565e-05,0.0177812482133137,0.06316258778678953,0.37914052434672935
AUDUSD,2010-03-18,287,4.248156688403147e-05,0.017474253650028228,0.047067871780454795,0.38410712624351806
AUDUSD,2010-03-19,251,4.008723416951974e-05,0.0228457464140797,0.09670674456436548,0.3894718493152338
AUDUSD,2010-03-22,285,4.362787946699173e-05,0.0170447838653441,0.0706102014701697,0.34875498947322986
AUDUSD,2010-03-23,287,3.337334663969283e-05,0.015446241256017765,0.05130142985199259,0.33248537261789934
AUDUSD,2010-03-24,287,6.653071556353102e-05,0.014309865549423057,0.03565383761252487,0.31305631059306405
AUDUSD,2010-03-25,287,4.5995730945335606e-05,0.013906262706149086,0.04425777413321822,0.32097922941761997
AUDUSD,2010-03-26,251,6.099207740068425e-05,0.01779766194053654,0.05133785994080778,0.36248639277931044
AUDUSD,2010-03-29,287,3.0028322971322078e-05,0.014647265919066062,0.057265680719722635,0.31458796200642364
AUDUSD,2010-03-30,286,3.0360515198404443e-05,0.016466175822489326,0.065930819387152,0.3355834020322801
AUDUSD,2010-03-31,287,5.6589916054400734e-05,0.06397209295707879,0.22797911304400412,0.5240957673335251
AUDUSD,2010-04-01,282,2.9638721920596843e-05,0.013497339500225337,0.04005387213938145,0.30549176370537784
AUDUSD,2010-04-02,240,1.5118853885549124e-05,0.034464505586913274,0.13199464945149947,0.4708613549611512
AUDUSD,2010-04-05,285,1.7945602518504732e-05,0.01397297811454496,0.042071277352154525,0.31232804912011264
AUDUSD,2010-04-06,286,4.9214189854719355e-05,0.02918161694188351,0.12714800501839355,0.39727018727702124
AUDUSD,2010-04-07,287,3.0176323038620922e-05,0.015910211459890678,0.06516497158849276,0.3304933303367931
AUDUSD,2010-04-08,287,3.0357827762988373e-05,0.012742439255763714,0.03132261747858103,0.29235569240113585
AUDUSD,2010-04-09,251,2.625483615608652e-05,0.022645619429139653,0.07393799990317951,0.4284970880729808
AUDUSD,2010-04-12,287,4.028115657393363e-05,0.018697264857102477,0.056892977515591456,0.38274238142489736
AUDUSD,2010-04-13,286,3.338963442897691e-05,0.017297268713989438,0.06850212521854238,0.34825054678546913
AUDUSD,2010-04-14,287,2.995396769002179e-05,0.04451227295660793,0.18694151073432475,0.43616731184961566
AUDUSD,2010-04-15,287,2.2497387135741594e-05,0.01208088793249725,0.04137417745108044,0.27126237821940447
AUDUSD,2010-04-16,251,6.841684255678959e-05,0.028662530763852122,0.08967729500675764,0.4521714601898596
AUDUSD,2010-04-19,287,5.092387216274326e-05,0.011406247082150886,0.03359147319939694,0.2769179684436561
AUDUSD,2010-04-20,287,4.061607148242048e-05,0.01880337472812259,0.09297025896921349,0.3380337455860475
AUDUSD,2010-04-21,287,3.117001334411061e-05,0.013546850453623752,0.05342605771982609,0.29102109958707906
AUDUSD,2010-04-22,286,4.210874979097779e-05,0.016039299854325156,0.06234805635675286,0.344773424823482
AUDUSD,2010-04-23,251,5.9910244847368096e-05,0.014838207054791995,0.04428981138578944,0.3127056455254234
AUDUSD,2010-04-26,287,3.874188706775258e-05,0.017441341400289405,0.058506345188056065,0.3635043781232512
AUDUSD,2010-04-27,287,6.49197073331473e-05,0.028821917283399747,0.14249454464812658,0.3622614169900125
AUDUSD,2010-04-28,286,8.878707371079054e-05,0.023917598185080473,0.11129281876441807,0.36832242281347316
AUDUSD,2010-04-29,287,3.028904644803423e-05,0.016284216990663982,0.0644765642699901,0.3279429412102566
AUDUSD,2010-04-30,251,5.0410031301474806e-05,0.02575601912917457,0.08302194128709176,0.4735722719133008
AUDUSD,2010-05-03,286,2.949762230550093e-05,0.015023097060955946,0.06686613578751385,0.30480040185428614
AUDUSD,2010-05-04,287,7.747534677183255e-05,0.017828819987991962,0.05632365538373434,0.3743647867101592
AUDUSD,2010-05-05,287,8.969258402572659e-05,0.012087130579822422,0.03926711408631743,0.2904994938977876
AUDUSD,2010-05-06,287,0.0003333877574407428,0.025317710178845026,0.06865315363510556,0.4677597128237458
AUDUSD,2010-05-07,251,0.00027236731466209074,0.015260745143775492,0.057030527265677415,0.331066341137151
AUDUSD,2010-05-10,287,0.00011566889568853487,0.013623635063263324,0.047001345106566485,0.3039100739369046
AUDUSD,2010-05-11,287,8.906919234303085e-05,0.009320428045716435,0.031245746722587533,0.2245510510492732
AUDUSD,2010-05-12,287,7.099452774674212e-05,0.018123620375017784,0.0634728588583163,0.3693212454175192
AUDUSD,2010-05-13,287,7.056415708973205e-05,0.010750853593234619,0.02959729913616008,0.25730831586796094
AUDUSD,2010-05-14,251,7.365673224822103e-05,0.012927478175977843,0.04952869100117004,0.28335362569433875
AUDUSD,2010-05-17,287,0.00015856974227843284,0.013823857152942511,0.043359884226682355,0.31187636534872143
AUDUSD,2010-05-18,287,0.00018191579089269633,0.0150176420219718,0.057426161918200956,0.3181356685826515
AUDUSD,2010-05-19,287,0.0003934130698692121,0.014109055829856557,0.04106503238837461,0.3152509637636314
AUDUSD,2010-05-20,287,0.0007161352636260079,0.01927406469572722,0.06429453088212572,0.3709210246789083
AUDUSD,2010-05-21,251,0.000549965240487376,0.02371816302369921,0.10392466915568142,0.3853017970094631
AUDUSD,2010-05-24,287,0.00022250726237038168,0.01899978574050295,0.08547281993675639,0.3507113955781386
AUDUSD,2010-05-25,287,0.0002762777935059179,0.017412925116503233,0.07866852389021257,0.34361991414349674
AUDUSD,2010-05-26,287,0.0003011239237625351,0.021104440881834528,0.08042254422680756,0.3718034923940371
AUDUSD,2010-05-27,287,0.00020308452127083468,0.011387936638575973,0.03976920749900076,0.26549423276808987
AUDUSD,2010-05-28,250,0.00014894013165895595,0.025037611054049374,0.12149150055898618,0.37010557931180765
AUDUSD,2010-05-31,287,0.00012161655271984093,0.0672278477156489,0.23539150217359817,0.49658171420298175
AUDUSD,2010-06-01,287,0.00019002880254421746,0.014160001260521415,0.05427190814022037,0.29914413601303
AUDUSD,2010-06-02,287,0.00018330928350992798,0.01305089702741017,0.04498149512633502,0.29058093653119227
AUDUSD,2010-06-03,287,0.00015701409351743931,0.017258322821001357,0.08162379137027835,0.32799925568914995
AUDUSD,2010-06-04,251,0.00020952798978148257,0.12098919468163014,0.33541784910201633,0.5750931222885601
AUDUSD,2010-06-07,287,0.00022384990504038343,0.011624859412858254,0.041926657811351166,0.27125578203115175
AUDUSD,2010-06-08,287,0.0002373828367516071,0.011705915730869087,0.03943974614675915,0.2678282882455935
AUDUSD,2010-06-09,287,0.00015366188652307888,0.010317781802476843,0.04236629260987535,0.24185514944041814
AUDUSD,2010-06-10,287,0.0001720776482386375,0.016147369711757863,0.06621549724410915,0.3492252175889367
AUDUSD,2010-06-11,251,0.000128069207304184,0.031003547614370075,0.10470668467857105,0.46056800236167833
AUDUSD,2010-06-14,287,9.647349098929147e-05,0.016048051988258132,0.07337843297220015,0.32046357800626507
AUDUSD,2010-06-15,287,9.614631514706263e-05,0.013872378107306241,0.051572991393421495,0.30198416429318303
AUDUSD,2010-06-16,287,8.3775407877637e-05,0.012575864967804324,0.036250343333849584,0.27585281878353407
AUDUSD,2010-06-17,287,9.889428138601438e-05,0.013959883334071024,0.03916975213564337,0.3076616796009077
AUDUSD,2010-06-18,251,4.656235831881428e-05,0.012130808950550104,0.02843973689897733,0.28303812904952214
AUDUSD,2010-06-21,287,0.0001075994673833463,0.02987949159690943,0.13930346910968214,0.3959887687401488
AUDUSD,2010-06-22,287,0.00015007927802188227,0.05370959184564362,0.21564663738716078,0.41361615390950834
AUDUSD,2010-06-23,287,0.00012976512308742198,0.017589418560556003,0.054001843429480174,0.3666476343124023
AUDUSD,2010-06-24,287,9.330555666549801e-05,0.01108089754310651,0.03184103389052459,0.26214600360789303
AUDUSD,2010-06-25,251,9.774647688951755e-05,0.013975450764462112,0.06040308601914978,0.2816541442936274
AUDUSD,2010-06-28,284,6.0459995880593396e-05,0.01129132674530991,0.03147428368486608,0.26963775369352155
AUDUSD,2010-06-29,287,0.00012467516599429332,0.021660274460698792,0.09893371400547629,0.3802957246898807
AUDUSD,2010-06-30,287,0.0001519502287507395,0.015688906756707068,0.04814591128505905,0.35269497196937893
AUDUSD,2010-07-01,287,0.00023597648934744616,0.0202139214260953,0.08686913458937465,0.3724865610010341
AUDUSD,2010-07-02,251,0.00010390708573085726,0.015049017213011589,0.039133285129671236,0.33249390411309615
AUDUSD,2010-07-05,281,6.601386373640788e-05,0.013661841911250205,0.03622607573239887,0.30189963436467865
AUDUSD,2010-07-06,287,0.00012639239977187513,0.013256845723323387,0.04832097907017673,0.29522421598544596
AUDUSD,2010-07-07,287,0.00010596214113031406,0.018781600048151055,0.0928373098595305,0.33382624895294644
AUDUSD,2010-07-08,285,0.000155321541470215,0.1264688725547301,0.348332370100265,0.5089936800746782
AUDUSD,2010-07-09,251,5.665021928066248e-05,0.023508534277869555,0.10145624306243554,0.3865486964426574
AUDUSD,2010-07-12,285,6.074142603454139e-05,0.013936700469590465,0.05524956326337992,0.3010664335485029
AUDUSD,2010-07-13,286,9.778645613395086e-05,0.017650054835267274,0.07583972905443721,0.3476719368060916
AUDUSD,2010-07-14,286,8.283599744495916e-05,0.015772524348499517,0.06176468551512718,0.3317238441286066
AUDUSD,2010-07-15,287,0.00016645601508723622,0.015915318428194002,0.04872372506497512,0.3509746759026259
AUDUSD,2010-07-16,251,9.281522632885266e-05,0.020927063050487422,0.09563088137620336,0.3646590368710324
AUDUSD,2010-07-19,287,9.200740349583897e-05,0.011872603154282318,0.04668559527318475,0.2716962156889026
AUDUSD,2010-07-20,287,0.0001224767226059935,0.018415996621870455,0.06672026524576544,0.3682233148312084
AUDUSD,2010-07-21,287,8.153855473753629e-05,0.0404050988664483,0.18282624582888496,0.36168530310930197
AUDUSD,2010-07-22,286,9.035595565017507e-05,0.01476155576496489,0.0680221217239908,0.312428960391298
AUDUSD,2010-07-23,251,8.452477273746949e-05,0.020060351839478338,0.07870202479904959,0.3737824500974747
AUDUSD,2010-07-26,285,6.928670698736631e-05,0.01760885666869381,0.07920214117549045,0.34319089509634043
AUDUSD,2010-07-27,286,6.016805227446656e-05,0.014919341744215003,0.052248769460333945,0.31707471252808045
AUDUSD,2010-07-28,287,0.00012164730285386026,0.10380275050356923,0.3083362422386218,0.5293041579684447
AUDUSD,2010-07-29,287,6.288875835667738e-05,0.013023727865308764,0.03867414994450555,0.30054261281406375
AUDUSD,2010-07-30,251,7.27740488088358e-05,0.023845365196197937,0.09758488945562174,0.3998359702727743
AUDUSD,2010-08-02,287,5.684648091776791e-05,0.02280804832089916,0.08484105931404867,0.4091453378334116
AUDUSD,2010-08-03,285,6.660735229259209e-05,0.018077894776363276,0.06536988926538302,0.36191656743721
AUDUSD,2010-08-04,286,6.706622386031522e-05,0.02154614000881785,0.07897997057491458,0.3876415505866004
AUDUSD,2010-08-05,287,4.016299307379239e-05,0.012554501597431893,0.04286216978313866,0.2878530972626419
AUDUSD,2010-08-06,251,7.155892001905521e-05,0.04443687708107973,0.1706222970711072,0.5090348695026693
AUDUSD,2010-08-09,285,3.4141057366804074e-05,0.013790796443332696,0.04213352223249734,0.3085531529328875
AUDUSD,2010-08-10,287,9.188751430896138e-05,0.06864359450925846,0.2425960143301708,0.5003879523509389
AUDUSD,2010-08-11,287,9.699056881854708e-05,0.012085656399110396,0.036017654923412794,0.2860647239863566
AUDUSD,2010-08-12,286,8.860332761208211e-05,0.022513526964535832,0.08799234120476707,0.38982353986545387
AUDUSD,2010-08-13,252,5.828507542342306e-05,0.015448563294703023,0.0476108737138224,0.3408935935363902
AUDUSD,2010-08-16,287,8.828036697517033e-05,0.01599976864345131,0.05665389352589126,0.33549109675932076
AUDUSD,2010-08-17,287,5.559329188949076e-05,0.0171204126923868,0.0634364162308308,0.366936514776482
AUDUSD,2010-08-18,287,6.944682230101561e-05,0.014866116151942159,0.05141603165011779,0.3251446002487429
AUDUSD,2010-08-19,286,8.5142771122981e-05,0.044382627285035066,0.18917925043199688,0.4224104665132049
AUDUSD,2010-08-20,252,7.720586098845615e-05,0.01380648128430113,0.03721302616996404,0.3101084318619676
AUDUSD,2010-08-23,287,6.700376742082466e-05,0.01725774603301358,0.06032660862814293,0.35889646775900197
AUDUSD,2010-08-24,287,7.916009949361556e-05,0.012263284139572705,0.05243555529715508,0.26447818308890547
AUDUSD,2010-08-25,287,8.586180701671331e-05,0.01725615318732694,0.0852083245177337,0.3263427573795878
AUDUSD,2010-08-26,284,6.885887448320086e-05,0.015523648220333062,0.07385010716290437,0.3060674296832116
AUDUSD,2010-08-27,251,7.030706440654548e-05,0.056540700849859536,0.17200113768782874,0.5757891090301412
AUDUSD,2010-08-30,285,3.572642711214579e-05,0.013781083270833638,0.04219182837613892,0.29908412140818524
AUDUSD,2010-08-31,286,8.125915007958613e-05,0.017316555098565792,0.0680022731559328,0.34905262994737624
AUDUSD,2010-09-01,286,6.898533418406541e-05,0.02455910577739876,0.09330734692503367,0.4188907443639192
AUDUSD,2010-09-02,287,4.726679180921884e-05,0.017066502428560983,0.07443035549462186,0.34094344594315973
AUDUSD,2010-09-03,251,6.80039016904914e-05,0.3101271672305917,0.5528636405518782,0.724891234806336
AUDUSD,2010-09-06,263,1.8019892459863543e-05,0.018832315571969644,0.06600912042518013,0.34827122975405034
AUDUSD,2010-09-07,285,6.308319582248994e-05,0.028097429888491135,0.12788269408819813,0.39398384667755604
AUDUSD,2010-09-08,286,4.12716709129255e-05,0.013398112765399216,0.04889339908700916,0.3033248135559981
AUDUSD,2010-09-09,286,5.542038739980796e-05,0.11012348182472269,0.3241482611143961,0.4937995236643513
AUDUSD,2010-09-10,251,2.7171335480272195e-05,0.01564641482034302,0.052142224180234356,0.32698949473193545
AUDUSD,2010-09-13,286,2.622773748739486e-05,0.01497576185270511,0.06276245375425739,0.3090938810724903
AUDUSD,2010-09-14,287,5.632373078178837e-05,0.040748634006769965,0.16860865777115036,0.4587469882696459
AUDUSD,2010-09-15,287,6.99467271882786e-05,0.027221430259345876,0.1277735626119015,0.39589452259625285
AUDUSD,2010-09-16,287,5.0436169620582245e-05,0.016833483425257506,0.05079516646076254,0.36360859816840463
AUDUSD,2010-09-17,251,4.774455817677033e-05,0.0129870920907265,0.0467277769318463,0.2816347909500705
AUDUSD,2010-09-20,287,4.75165263817205e-05,0.020052023992759002,0.06853390621296575,0.3840333002600303
AUDUSD,2010-09-21,287,0.00010812954228595218,0.23739401346900071,0.47423735592351257,0.7294757126580262
AUDUSD,2010-09-22,286,6.434676730083543e-05,0.015993715399140063,0.06140465074319712,0.3309899708094813
AUDUSD,2010-09-23,284,6.485218678458249e-05,0.01613138196468201,0.0683277391706621,0.3362894805006242
AUDUSD,2010-09-24,251,6.125057860376657e-05,0.01858527852226194,0.06498365314115817,0.36296834034246717
AUDUSD,2010-09-27,285,3.576228306904544e-05,0.011188409688393706,0.04380986494213373,0.25021962887161836
AUDUSD,2010-09-28,286,4.917738138765407e-05,0.017794640291363625,0.05578539486435422,0.37512255178245746
AUDUSD,2010-09-29,284,3.843165618512783e-05,0.015853979848770565,0.06198621411103189,0.3306333104643616
AUDUSD,2010-09-30,286,6.397060527494262e-05,0.025857350772222763,0.08895828728401381,0.4497211551195248
AUDUSD,2010-10-01,251,5.3312683242654714e-05,0.04227985653710843,0.16691660302290354,0.4702485523508593
AUDUSD,2010-10-04,287,3.64345399569067e-05,0.015812902626193146,0.04215309325693943,0.35589109810690217
AUDUSD,2010-10-05,287,0.00011747866288118483,0.14758333466524057,0.37557848766225743,0.5684591448352444
AUDUSD,2010-10-06,284,4.3223268496900334e-05,0.012358259292010934,0.041142780300952884,0.28353906598798767
AUDUSD,2010-10-07,287,0.0001124936959806476,0.16945102668063006,0.4034379554569561,0.6169177061450697
AUDUSD,2010-10-08,251,0.000128858224959641,0.12754242034082897,0.34381815604818555,0.6041324096843069
AUDUSD,2010-10-11,286,3.644610921132481e-05,0.01872115409288943,0.09186894679828486,0.33187156940151824
AUDUSD,2010-10-12,286,5.736739398130134e-05,0.016549890639249595,0.05196000286275209,0.356062330836543
AUDUSD,2010-10-13,287,4.683486088490689e-05,0.023827564063668358,0.10558943520858836,0.3912130805725259
AUDUSD,2010-10-14,287,7.258621612542547e-05,0.0182930410374499,0.06141071879306827,0.37242046076033763
AUDUSD,2010-10-15,251,9.92952884073673e-05,0.028353282761707923,0.08593858139276954,0.454321108079912
AUDUSD,2010-10-18,287,7.040637464713069e-05,0.01601612270522968,0.058878945183851915,0.32811675379320565
AUDUSD,2010-10-19,287,0.0001546190692377304,0.03239404966181983,0.12304204823145701,0.45199930689060586
AUDUSD,2010-10-20,286,0.00010590466231242377,0.019897695544240028,0.08854048412331088,0.37567009603392043
AUDUSD,2010-10-21,287,9.439968579960608e-05,0.022240961263722103,0.06321021222382245,0.42275686437647125
AUDUSD,2010-10-22,251,6.883253393290137e-05,0.02968773375236173,0.11069382732165803,0.4740368535453344
AUDUSD,2010-10-25,287,6.575172932855351e-05,0.017179200454463715,0.06893973983017958,0.3419379550082722
AUDUSD,2010-10-26,287,6.220204516373167e-05,0.014480861586295433,0.04761144741757519,0.3211501851489673
AUDUSD,2010-10-27,286,0.0001398766723980185,0.09918827356038905,0.3032942710788448,0.5189301183676672
AUDUSD,2010-10-28,287,6.215219697474642e-05,0.014919790842663056,0.05429067662293384,0.3314419591380208
AUDUSD,2010-10-29,252,7.826965527496407e-05,0.019800053841898722,0.08478924105274935,0.35796108128232945
AUDUSD,2010-11-01,287,5.4838726594078015e-05,0.01354043965531682,0.03670376147457363,0.3045435640984228
AUDUSD,2010-11-02,287,0.00011840962275364201,0.4230910806790166,0.6493852202467622,0.7371254480130058
AUDUSD,2010-11-03,287,0.00010454064104799237,0.13970789066236045,0.3594182589773662,0.6114162605601438
AUDUSD,2010-11-04,287,5.129004429148157e-05,0.01393305142496289,0.04355836554132611,0.31614587392568644
AUDUSD,2010-11-05,251,5.464167903459473e-05,0.016066254759783405,0.05140416903917139,0.3254534208295922
AUDUSD,2010-11-08,287,6.83490881651521e-05,0.013721399922244198,0.04644209568428783,0.30891973792627425
AUDUSD,2010-11-09,286,8.760772725942994e-05,0.01573796120827574,0.07058354822614007,0.3263085467770101
AUDUSD,2010-11-10,287,0.00011392374909974792,0.013322492973980166,0.0424166972460508,0.30569661310152324
AUDUSD,2010-11-11,287,0.00014942160886340927,0.15203694568863257,0.3528592963881378,0.6661676350548533
AUDUSD,2010-11-12,263,0.0001380082030036541,0.01825077063316776,0.08048626961857533,0.3220165408509921
AUDUSD,2010-11-15,286,8.059974752968138e-05,0.013504338263526806,0.05141164401618573,0.29625577750535204
AUDUSD,2010-11-16,287,9.815612762747026e-05,0.011799558030906838,0.04282410857597432,0.27372590533197333
AUDUSD,2010-11-17,287,7.768049818185533e-05,0.01857527680971905,0.09079664905458368,0.3346417902048301
AUDUSD,2010-11-18,287,4.8510976261260365e-05,0.020319093630762834,0.08529754592923189,0.37487796881305196
AUDUSD,2010-11-19,263,5.68208136174671e-05,0.017738016612873785,0.0653567187089415,0.3678151000656859
AUDUSD,2010-11-22,287,6.530897836326407e-05,0.02179315957823949,0.09872611355001261,0.3577467663160398
AUDUSD,2010-11-23,287,0.00011377044094232428,0.014356464718831861,0.06210852970251715,0.3070560662914034
AUDUSD,2010-11-24,287,8.745358846231343e-05,0.01426635917105279,0.06292562447166254,0.29237745145496286
AUDUSD,2010-11-25,278,4.7892817675237e-05,0.01608009405230454,0.06310782211828866,0.3290646568754961
AUDUSD,2010-11-26,259,8.774414152894603e-05,0.02245517810514081,0.08278364323150776,0.40833836620632386
AUDUSD,2010-11-29,287,9.076992831237639e-05,0.016822872094929147,0.07373430776718055,0.34086281166089427
AUDUSD,2010-11-30,287,9.832480793577348e-05,0.013047273412185261,0.04397720784121026,0.29242471073184906
AUDUSD,2010-12-01,287,9.849836657534438e-05,0.072354799740531,0.2547668571285952,0.45402293121741083
AUDUSD,2010-12-02,287,6.487252858049255e-05,0.037181167190448686,0.1491035104069259,0.4686271103397734
AUDUSD,2010-12-03,263,6.528475569644849e-05,0.0621118403674712,0.21716757113879656,0.5248592284432735
AUDUSD,2010-12-06,287,5.162075672773142e-05,0.025492276780209475,0.1238713788975177,0.3812270936795925
AUDUSD,2010-12-07,287,6.5530813338841e-05,0.01328772217782979,0.05623554255674864,0.28640983952509513
AUDUSD,2010-12-08,287,7.158766473642144e-05,0.013681449330767585,0.047366743535025624,0.3057353863927253
AUDUSD,2010-12-09,287,7.38034787560881e-05,0.08967475941240623,0.28496424874929027,0.5167941963057434
AUDUSD,2010-12-10,263,3.124592222802607e-05,0.014932578450254308,0.055763921194458756,0.3206379836260546
AUDUSD,2010-12-13,287,2.7890912299267088e-05,0.0168885661220598,0.052667385203687446,0.3568250110679574
AUDUSD,2010-12-14,287,4.5321519983259354e-05,0.022114125652230032,0.08825835206201774,0.4009211967592238
AUDUSD,2010-12-15,287,5.503200181613483e-05,0.012145967228081925,0.0473003349877974,0.2741864640037913
AUDUSD,2010-12-16,287,3.924036479361147e-05,0.014544756713974637,0.044160665266091,0.3262411543427037
AUDUSD,2010-12-17,264,4.328586246230553e-05,0.01268169364250274,0.03431601599372911,0.28490417888520314
AUDUSD,2010-12-20,286,3.701504071910504e-05,0.015016484038041518,0.04682506299344666,0.33674479321779754
AUDUSD,2010-12-21,287,2.892810922656617e-05,0.014788005646518436,0.04247522250578975,0.33461910985654436
AUDUSD,2010-12-22,287,2.143994958812615e-05,0.012887342824959847,0.047055082294190975,0.28544691574523134
AUDUSD,2010-12-23,286,2.9977795051295247e-05,0.030684879497090763,0.13208151624267825,0.42924116172703825
AUDUSD,2010-12-24,225,1.472017433724914e-05,0.020006007793239227,0.0545943821453881,0.40330309006335674
AUDUSD,2010-12-27,282,2.5382273040231838e-05,0.01764052974376567,0.04763772284011581,0.38124506252051577
AUDUSD,2010-12-28,285,3.5468295092986335e-05,0.01773262813659447,0.05385140092403534,0.3717030172500021
AUDUSD,2010-12-29,286,2.4480333856660148e-05,0.016494489879957594,0.07754717292692889,0.32511545696939886
AUDUSD,2010-12-30,287,3.423266852576206e-05,0.021911394498730974,0.09141882732760234,0.36744414139764336
AUDUSD,2010-12-31,239,3.012195114670057e-05,0.06793017658080935,0.21423398646165362,0.5293764834934949
AUDUSD,2011-01-03,283,2.698033763341829e-05,0.014745361721619525,0.05137018903123907,0.3229863564808258
AUDUSD,2011-01-04,287,6.774808126201563e-05,0.021348872828999284,0.07725462460932504,0.3984496001615235
AUDUSD,2011-01-05,285,6.619066990213364e-05,0.024374342538886224,0.1104123608585781,0.40316952953384105
AUDUSD,2011-01-06,287,4.012753529366624e-05,0.010825289110068942,0.04245895202298387,0.24641573423883295
AUDUSD,2011-01-07,263,4.752878180769191e-05,0.040140723269675195,0.1443292867803856,0.49965499270414565
AUDUSD,2011-01-10,287,4.445400234334623e-05,0.016200859391541034,0.05137679730197094,0.34755350884933567
AUDUSD,2011-01-11,287,6.809135149076875e-05,0.013543170857654037,0.06042470029954886,0.29660425548069425
AUDUSD,2011-01-12,287,4.694525146978814e-05,0.012805568509845485,0.03655656753028756,0.3043695133870488
AUDUSD,2011-01-13,286,5.4015542460916535e-05,0.05068194745070311,0.20353802734741705,0.4492243397017158
AUDUSD,2011-01-14,262,4.9897788101268585e-05,0.022398016552245593,0.07348250582631682,0.416316261454172
AUDUSD,2011-01-17,283,3.485573009509398e-05,0.016860976647330335,0.05683263534562653,0.3655254163252259
AUDUSD,2011-01-18,287,5.110731906270972e-05,0.019005805831903727,0.07854925151820344,0.37355322649345735
AUDUSD,2011-01-19,287,4.5832883426854136e-05,0.014206416907113217,0.05581046025063508,0.30425199441516904
AUDUSD,2011-01-20,287,8.212337651134571e-05,0.015101284247502296,0.04949600468374296,0.3295046005974308
AUDUSD,2011-01-21,263,5.631578475936418e-05,0.01311677195288434,0.030739644776919105,0.2915063592837634
AUDUSD,2011-01-24,287,4.3692423503048156e-05,0.018380999007925752,0.06003548863783788,0.3801791473009477
AUDUSD,2011-01-25,287,8.343430047389699e-05,0.05435507835786603,0.2036087409229577,0.5134705263204727
AUDUSD,2011-01-26,287,6.339724113170036e-05,0.028705017947888784,0.10774702262980693,0.3939970562900521
AUDUSD,2011-01-27,287,6.448672025430842e-05,0.05045778361282983,0.18168853436865118,0.4612857029880109
AUDUSD,2011-01-28,263,4.554526460199514e-05,0.016631915758933472,0.04969418549525589,0.3456409525015672
AUDUSD,2011-01-31,287,4.034540605785045e-05,0.014484126382223577,0.06407854017337213,0.31467699104472197
AUDUSD,2011-02-01,287,5.9034074544263893e-05,0.01260701492650795,0.04314018366590196,0.28364154840727673
AUDUSD,2011-02-02,287,3.1131381506147214e-05,0.015463817015702297,0.0535712075522363,0.3347842975121071
AUDUSD,2011-02-03,286,3.711464664228514e-05,0.02424318635326917,0.09524594933203291,0.3620816869627507
AUDUSD,2011-02-04,263,5.4597565805493684e-05,0.06009412781610031,0.17019687376240672,0.6364353957133019
AUDUSD,2011-02-07,286,3.090650624679342e-05,0.012239261531834657,0.03149321170782216,0.2820486311175061
AUDUSD,2011-02-08,287,5.702913673012138e-05,0.1084873778965167,0.3140590044263706,0.5787339840027718
AUDUSD,2011-02-09,287,3.239483018736258e-05,0.017890939498356215,0.07719249679608309,0.34746030263123273
AUDUSD,2011-02-10,287,5.4621057982506265e-05,0.017761309916032128,0.06475743402343564,0.3620321476907915
AUDUSD,2011-02-11,263,3.843967238635814e-05,0.015042921879820514,0.05086685108090837,0.3276977578353332
AUDUSD,2011-02-14,287,3.2540898055513936e-05,0.01492546202301092,0.04397015680327083,0.33401527964207184
AUDUSD,2011-02-15,287,3.5878202475514664e-05,0.01849241884099604,0.0628063696474058,0.37737122088083613
AUDUSD,2011-02-16,287,5.57815622225249e-05,0.03241957229695193,0.12082438786446566,0.43474335911535966
AUDUSD,2011-02-17,287,3.898873047716463e-05,0.026924731357248884,0.0732206351937343,0.48308912899501094
AUDUSD,2011-02-18,262,2.3587621116641446e-05,0.023912947400786772,0.09348174231633583,0.41919964777776497
AUDUSD,2011-02-21,280,1.9232782270117093e-05,0.01620909199831372,0.051101531308592844,0.3350692278421771
AUDUSD,2011-02-22,287,7.386158214330182e-05,0.013120157584799008,0.04363864296086315,0.30476418870564265
AUDUSD,2011-02-23,285,4.919787304435884e-05,0.014771594225514264,0.06571189536960415,0.30215515281097705
AUDUSD,2011-02-24,287,5.7969930496004046e-05,0.020566758477860925,0.0683300606059425,0.3871358835066201
AUDUSD,2011-02-25,263,3.226034055569316e-05,0.0135146868457827,0.05126777218148093,0.29115459654859305
AUDUSD,2011-02-28,286,3.092144724060854e-05,0.01386811081738858,0.05270270118217531,0.3190105730017625
AUDUSD,2011-03-01,287,2.9138092424084676e-05,0.014339630402694339,0.064844481942706,0.30254357086535827
AUDUSD,2011-03-02,286,3.7095358629318025e-05,0.014295564026453728,0.05905524132210282,0.3047454981610169
AUDUSD,2011-03-03,287,3.131160205041469e-05,0.015031325383260779,0.05252976833364285,0.32094111461383557
