Date,pair,rv_m1,n_m1,rv_m5,n_m5,rv_m15,n_m15,rv_h1,n_h1
2020-09-22,USDJPY,1.2808711471670932e-05,1432,1.2349977935905361e-05,287,1.678648678859975e-05,95,1.6391155510505643e-05,23.0
2020-09-23,USDJPY,1.1733955927018714e-05,1436,1.2104674009063644e-05,287,1.0626058819351838e-05,95,9.815033929841677e-06,23.0
2020-09-24,USDJPY,1.0224090295357368e-05,1427,9.864199579286314e-06,287,7.173548025772731e-06,95,5.2988072522653284e-06,23.0
2020-09-25,USDJPY,6.9927108869323655e-06,1256,5.613086985393613e-06,251,5.1726612248582786e-06,83,5.4857191814261625e-06,20.0
2020-09-27,USDJPY,1.3101417850203818e-06,171,1.5512576104384745e-06,35,1.238220979640323e-06,11,1.077876073749501e-06,2.0
2020-09-28,USDJPY,8.304697235144424e-06,1433,8.421425959945258e-06,287,8.90672389865995e-06,95,7.753011340488251e-06,23.0
2020-09-29,USDJPY,8.765900770567295e-06,1423,7.633374125511802e-06,287,7.289769832413789e-06,95,7.00655413950719e-06,23.0
2020-09-30,USDJPY,1.0853902132296231e-05,1437,1.0770889158607062e-05,287,1.0252870477208946e-05,95,8.077598680522418e-06,23.0
2020-10-01,USDJPY,8.090624359183589e-06,1433,6.125964645911727e-06,287,4.871421591570471e-06,95,7.5466841804159845e-06,23.0
2020-10-02,USDJPY,1.695840063682669e-05,1259,1.941829256674789e-05,251,2.000928042166522e-05,83,2.3694468508478138e-05,20.0
2020-10-04,USDJPY,3.796872890840446e-06,178,1.9779909190206614e-06,35,3.135347020453665e-06,11,5.319001866679088e-08,2.0
2020-10-05,USDJPY,6.132860257318688e-06,1431,5.524489283398772e-06,287,4.357871836098054e-06,95,3.967421096182086e-06,23.0
2020-10-06,USDJPY,6.314671204281717e-06,1436,6.968855430410693e-06,287,5.635664837303334e-06,95,4.04386633044059e-06,23.0
2020-10-07,USDJPY,6.938852107371576e-06,1430,7.224442929484016e-06,287,7.571577368621588e-06,95,7.173727747163525e-06,23.0
2020-10-08,USDJPY,4.431655867889926e-06,1427,3.341404112616637e-06,287,2.555380884360674e-06,95,1.300354915076413e-06,23.0
2020-10-09,USDJPY,5.778662221132149e-06,1256,5.5874631464999004e-06,251,4.44701875653518e-06,83,4.883229356278798e-06,20.0
2020-10-11,USDJPY,8.831021931027974e-07,179,7.839938756325548e-07,35,5.056440156140953e-07,11,7.846740486505062e-07,2.0
2020-10-12,USDJPY,5.82252721614701e-06,1422,5.649296220206578e-06,287,5.402424393563057e-06,95,4.258651569411208e-06,23.0
2020-10-13,USDJPY,5.691807965293127e-06,1401,4.798179494058102e-06,285,3.216713681611259e-06,95,3.1982822802074913e-06,23.0
2020-10-14,USDJPY,5.604334447684625e-06,1428,5.835545804558077e-06,287,7.037371799575994e-06,95,8.157869977752009e-06,23.0
2020-10-15,USDJPY,6.037407613068427e-06,1428,6.244280875758065e-06,287,5.43566302493229e-06,95,3.6720904324862045e-06,23.0
2020-10-16,USDJPY,5.855287522759527e-06,1249,5.729155330034263e-06,251,5.117387737934979e-06,83,3.2671062637544344e-06,20.0
2020-10-18,USDJPY,5.400040953443333e-07,162,7.185554908434071e-07,35,4.448427138671202e-07,11,1.1710001652629131e-07,2.0
2020-10-19,USDJPY,5.071700232286588e-06,1425,4.25355759599803e-06,287,3.314755155995137e-06,95,2.4433516810008815e-06,23.0
2020-10-20,USDJPY,5.2482870664331935e-06,1420,5.115218041412248e-06,287,4.226745171522339e-06,95,3.5452084994350827e-06,23.0
2020-10-21,USDJPY,1.0546639027931362e-05,1431,1.1146128362906216e-05,287,1.3425807577876492e-05,95,1.88338667493548e-05,23.0
2020-10-22,USDJPY,8.260409148673735e-06,1430,7.90594075553772e-06,287,7.345501061958075e-06,95,7.109347621187597e-06,23.0
2020-10-23,USDJPY,6.92384562839097e-06,1249,6.5063920391539445e-06,251,6.65053315585072e-06,83,4.222061780586659e-06,20.0
2020-10-25,USDJPY,1.4372592420145274e-06,232,8.218501815954985e-07,47,3.7175271612474983e-07,15,1.3377190070278916e-07,3.0
2020-10-26,USDJPY,6.750993894532467e-06,1412,6.62416900374265e-06,287,7.310598639863987e-06,95,3.933458435840944e-06,23.0
2020-10-27,USDJPY,5.832024815478583e-06,1419,5.9994493696871465e-06,287,5.335571018688864e-06,95,7.305602891073447e-06,23.0
2020-10-28,USDJPY,1.0851528633764301e-05,1432,1.0628101554119906e-05,287,1.0192036942313654e-05,95,7.514862849788695e-06,23.0
2020-10-29,USDJPY,1.0874920117959565e-05,1426,1.0147470896713915e-05,287,8.414475305552567e-06,95,1.2613353171365968e-05,23.0
2020-10-30,USDJPY,1.3231953142920866e-05,1197,1.3857401203937068e-05,239,1.264390035281672e-05,79,7.345391909168011e-06,19.0
2020-11-01,USDJPY,1.7965156161887037e-06,119,1.0765518027975072e-06,23,2.4774527690084315e-07,7,2.1942769451593288e-07,1.0
2020-11-02,USDJPY,7.825561023143402e-06,1431,7.082380563128716e-06,287,7.3863608603230465e-06,95,7.610474330941988e-06,23.0
2020-11-03,USDJPY,1.2772150927006335e-05,1432,1.2366444305613564e-05,287,9.032260165084132e-06,95,9.303072166935575e-06,23.0
2020-11-04,USDJPY,5.497332108128514e-05,1438,6.0421793048191376e-05,287,6.394759928702279e-05,95,5.793613409060692e-05,23.0
2020-11-05,USDJPY,3.2456064230993004e-05,1439,3.235940672687503e-05,287,2.8200532833727886e-05,95,2.193207081303247e-05,23.0
2020-11-06,USDJPY,2.6926945022265177e-05,1318,2.3781290425023472e-05,263,2.019498216876656e-05,87,2.614600442756215e-05,21.0
2020-11-08,USDJPY,1.2913640174484384e-06,118,1.2458594094085103e-06,23,1.7097478924296166e-06,7,2.7102176107100255e-08,1.0
2020-11-09,USDJPY,4.416398294843997e-05,1436,4.783787364167793e-05,287,6.546313327772201e-05,95,0.00011245946663665521,23.0
2020-11-10,USDJPY,2.3109885832995327e-05,1435,2.4533282350589314e-05,287,2.556084015848514e-05,95,2.7662202717105245e-05,23.0
2020-11-11,USDJPY,1.2928993341114596e-05,1436,1.08515124050604e-05,287,1.0682231498063727e-05,95,7.4467027272958835e-06,23.0
2020-11-12,USDJPY,1.1465724411105655e-05,1434,1.3420752223084625e-05,287,1.249105957570957e-05,95,9.219119664299865e-06,23.0
2020-11-13,USDJPY,1.134695956360676e-05,1315,9.69343372661332e-06,263,8.382810844891795e-06,87,7.78591315666625e-06,21.0
2020-11-15,USDJPY,2.75781315673046e-06,119,1.7670499825896908e-06,23,4.1991806689157215e-07,7,8.773195024334597e-08,1.0
2020-11-16,USDJPY,1.8985052645832784e-05,1435,2.127886578350727e-05,287,2.6005135977341806e-05,95,2.90729556143996e-05,23.0
2020-11-17,USDJPY,1.047849316295551e-05,1423,9.511251685107321e-06,287,1.0286487292020567e-05,95,8.94269375307567e-06,23.0
2020-11-18,USDJPY,1.1517129613499531e-05,1428,1.1264763800380524e-05,287,9.179025430760153e-06,95,1.0063979997373848e-05,23.0
2020-11-19,USDJPY,1.2131298286376416e-05,1435,1.0796069086811024e-05,287,1.0141481615498606e-05,95,6.634410723781318e-06,23.0
2020-11-20,USDJPY,5.603994028163334e-06,1310,4.623164768694302e-06,263,4.378112647578624e-06,87,2.233741459729236e-06,21.0
2020-11-22,USDJPY,5.619010993288527e-07,118,3.3251101065625166e-07,23,1.1512270591148728e-07,7,4.546529853651598e-09,1.0
2020-11-23,USDJPY,1.311306576950752e-05,1413,2.0158262452365544e-05,287,2.1332888888812364e-05,95,3.2290020057097406e-05,23.0
2020-11-24,USDJPY,1.2157264980589666e-05,1436,1.2402880482709687e-05,287,1.1379410531107898e-05,95,1.3825458240657392e-05,23.0
2020-11-25,USDJPY,8.897498764488982e-06,1433,8.634835562079151e-06,287,8.650590933875773e-06,95,5.366631610197277e-06,23.0
2020-11-26,USDJPY,3.766758352560823e-06,1427,3.3344537891719926e-06,287,3.078465558244679e-06,95,2.345706787640244e-06,23.0
2020-11-27,USDJPY,6.772011900362176e-06,1314,6.547957228906027e-06,263,5.9467155971621305e-06,87,5.820802836455776e-06,21.0
2020-11-29,USDJPY,6.658305665506371e-07,116,8.507563270078978e-07,23,6.467444051104426e-07,7,1.7073203883419908e-07,1.0
2020-11-30,USDJPY,1.9030220602595434e-06,299,2.247162595380777e-06,59,2.4969311978770697e-06,19,4.500601984550785e-07,4.0
2020-12-01,USDJPY,9.335969960800157e-06,1433,9.272590715006477e-06,287,8.246562096652913e-06,95,7.950937074709585e-06,23.0
2020-12-02,USDJPY,1.0133535906781026e-05,1429,1.1101548606891866e-05,287,9.35179664205033e-06,95,7.152261477393881e-06,23.0
2020-12-03,USDJPY,1.0543466881782002e-05,1429,1.0661977409100773e-05,287,1.0707214290750964e-05,95,1.4137287754226568e-05,23.0
2020-12-04,USDJPY,1.4989437147627235e-05,1315,1.3916181987048685e-05,263,9.58292354850415e-06,87,8.497178859476761e-06,21.0
2020-12-06,USDJPY,1.2629765016230573e-06,118,1.1172790582211945e-06,23,6.926246071200704e-07,7,8.852524751932163e-08,1.0
2020-12-07,USDJPY,8.114939527668613e-06,1431,8.884526438894334e-06,287,9.164048039663685e-06,95,6.75849420609911e-06,23.0
2020-12-08,USDJPY,7.00461199957705e-06,1423,6.069309590653648e-06,287,4.721193086427567e-06,95,1.9059016053243931e-06,23.0
2020-12-09,USDJPY,6.888261229058268e-06,1430,5.82576092911291e-06,287,5.11867215689939e-06,95,4.04465424104434e-06,23.0
2020-12-10,USDJPY,8.006721175635917e-06,1432,6.937559144217461e-06,287,8.071383445590095e-06,95,9.574691843919368e-06,23.0
2020-12-11,USDJPY,7.82971061142202e-06,1314,6.728279954354006e-06,263,6.403198427860202e-06,87,5.4202783869180174e-06,21.0
2020-12-13,USDJPY,1.378800722574707e-06,118,1.4126287634753925e-06,23,1.292734545051382e-06,7,1.1994701562761797e-07,1.0
2020-12-14,USDJPY,1.1811111315399765e-05,1423,1.5363108473698118e-05,287,1.5673323083708083e-05,95,2.1379694021933994e-05,23.0
2020-12-15,USDJPY,7.622621733096238e-06,1426,7.903268097260484e-06,287,5.645147018571166e-06,95,5.139686825352402e-06,23.0
2020-12-16,USDJPY,1.5413410089321973e-05,1429,1.71629529543744e-05,287,1.8570474155347587e-05,95,1.1551425238074191e-05,23.0
2020-12-17,USDJPY,1.3605213388255595e-05,1429,1.2025868188037433e-05,287,1.1183726224951517e-05,95,8.792259461848765e-06,23.0
2020-12-18,USDJPY,1.162266185898226e-05,1315,1.0514627651409322e-05,263,1.1180014665398244e-05,87,8.036106589796807e-06,21.0
2020-12-20,USDJPY,2.1941411175490115e-06,119,2.702083001112988e-06,23,4.604533324461241e-07,7,9.917697661033334e-07,1.0
2020-12-21,USDJPY,1.3130140827639036e-05,1432,1.301997471438676e-05,287,1.1090323766516344e-05,95,1.3394431538673918e-05,23.0
2020-12-22,USDJPY,8.697731099125336e-06,1430,8.501117085750851e-06,287,8.713296671224307e-06,95,6.9108416492543815e-06,23.0
2020-12-23,USDJPY,8.45518514030327e-06,1419,7.002664115945972e-06,287,6.757191915928009e-06,95,6.357557636422745e-06,23.0
2020-12-24,USDJPY,7.985442083716669e-06,1395,5.069925456305059e-06,286,3.2968473925738656e-06,95,1.5421823913054056e-06,23.0
2020-12-25,USDJPY,6.50693603519736e-06,469,3.0824483239253182e-06,95,1.7609617050722003e-06,31,1.413405642367173e-06,7.0
2020-12-27,USDJPY,5.060576271508743e-07,119,3.5933875570535475e-07,23,1.9097454964456842e-07,7,2.3881719405984078e-08,1.0
2020-12-28,USDJPY,9.045441478247091e-06,1427,7.388597214406221e-06,287,7.275519266213521e-06,95,8.298534152096758e-06,23.0
2020-12-29,USDJPY,7.071728093347435e-06,1421,6.028229750578228e-06,287,6.002966049235497e-06,95,3.59331687576912e-06,23.0
2020-12-30,USDJPY,1.2801014589075882e-05,1432,1.0530629440777304e-05,287,1.0103645025160249e-05,95,1.1200514696108319e-05,23.0
2020-12-31,USDJPY,8.146032462365688e-06,1291,9.322826269454094e-06,263,7.664825656987775e-06,87,6.248103478820759e-06,21.0
2021-01-03,USDJPY,1.0660332475974948e-06,115,6.437162450911212e-07,23,6.4675682373665e-07,7,1.7352535173005276e-07,1.0
2021-01-04,USDJPY,1.1315423847988448e-05,1429,1.0118938746917652e-05,287,7.940718919002385e-06,95,6.36216471879707e-06,23.0
2021-01-05,USDJPY,1.1617717281847288e-05,1433,9.806004506652156e-06,287,7.17341573365002e-06,95,5.288059517302397e-06,23.0
2021-01-06,USDJPY,1.687581841393281e-05,1437,1.7030165223306632e-05,287,1.5424394335717417e-05,95,1.6489572031471945e-05,23.0
2021-01-07,USDJPY,1.801329519489082e-05,1429,1.8622721800853495e-05,287,1.783478808203788e-05,95,1.573466170552998e-05,23.0
2021-01-08,USDJPY,2.2980165310684704e-05,1318,2.3697355037248695e-05,263,2.1455002000632303e-05,87,1.836900642192378e-05,21.0
2021-01-10,USDJPY,1.6934350919604698e-06,118,2.076938189872345e-06,23,1.4938677018363811e-06,7,2.4262196707390267e-06,1.0
2021-01-11,USDJPY,1.2250407686732222e-05,1431,1.129957273570519e-05,287,9.131424923426342e-06,95,9.877739668370587e-06,23.0
2021-01-12,USDJPY,1.2701128669481539e-05,1431,9.63237812324963e-06,287,7.69023081302553e-06,95,8.866681137635055e-06,23.0
2021-01-13,USDJPY,1.0372273708710297e-05,1431,9.806820674572886e-06,287,8.568123967606266e-06,95,5.222064930903728e-06,23.0
2021-01-14,USDJPY,1.4848163459428167e-05,1436,1.615031161420598e-05,287,1.4857199604728244e-05,95,1.762503970193537e-05,23.0
2021-01-15,USDJPY,9.796209896452098e-06,1315,9.296580472812053e-06,263,8.135574115607911e-06,87,5.450516624483071e-06,21.0
2021-01-17,USDJPY,6.239510855778678e-07,118,2.7498669199983257e-07,23,3.060580504751748e-07,7,7.34154153000996e-07,1.0
2021-01-18,USDJPY,4.799624519728754e-06,1423,3.7116021217980598e-06,287,2.9532360263743593e-06,95,1.961988900859848e-06,23.0
2021-01-19,USDJPY,8.587552241783946e-06,1425,7.460973621988439e-06,287,6.811809323756077e-06,95,9.076437774467897e-06,23.0
2021-01-20,USDJPY,7.777142474909837e-06,1427,7.835139133265773e-06,287,8.375942940004289e-06,95,6.993456601483924e-06,23.0
2021-01-21,USDJPY,8.318602595319117e-06,1432,8.246651615710382e-06,287,7.112986935428536e-06,95,5.3400200788628105e-06,23.0
2021-01-22,USDJPY,5.539095441089526e-06,1307,5.014602418545537e-06,263,4.171444723585951e-06,87,3.734003203278342e-06,21.0
2021-01-24,USDJPY,2.878228506092457e-07,115,1.4682733694068736e-07,23,5.77295574849186e-08,7,3.350619018439673e-08,1.0
2021-01-25,USDJPY,5.208327904652354e-06,1431,5.305008186803038e-06,287,4.606021719854633e-06,95,5.0730928911651235e-06,23.0
2021-01-26,USDJPY,4.39485968541182e-06,1412,3.7233075792307335e-06,287,2.6526558745332727e-06,95,3.5640294856371037e-06,23.0
2021-01-27,USDJPY,7.897998893649257e-06,1431,8.863611139480381e-06,287,8.049461355740624e-06,95,6.887938660435829e-06,23.0
2021-01-28,USDJPY,9.133772280937182e-06,1432,8.594772663819529e-06,287,7.714005437010386e-06,95,4.426246016271422e-06,23.0
2021-01-29,USDJPY,1.1881560759871145e-05,1318,1.1008416592182167e-05,263,1.1784708652386596e-05,87,1.1544209181896055e-05,21.0
2021-01-31,USDJPY,6.18110571154641e-07,114,4.417034853171219e-07,23,5.271447534148159e-07,7,5.263537243947538e-07,1.0
2021-02-01,USDJPY,7.677693182418964e-06,1427,7.312256976169596e-06,287,6.538673761864705e-06,95,3.849544850029212e-06,23.0
2021-02-02,USDJPY,7.357943055181341e-06,1434,7.168995854403279e-06,287,6.629507380829931e-06,95,6.956308007651815e-06,23.0
2021-02-03,USDJPY,4.664992834440837e-06,1424,4.510142359844511e-06,287,3.040030699834482e-06,95,1.3675661195913896e-06,23.0
2021-02-04,USDJPY,6.398468411667089e-06,1426,5.532372113248898e-06,287,4.838054435601715e-06,95,3.5836003248166746e-06,23.0
2021-02-05,USDJPY,1.4625454165467624e-05,1311,1.4046715739662099e-05,263,1.4361499057882393e-05,87,1.0767534561480105e-05,21.0
2021-02-07,USDJPY,6.649749580013298e-07,119,5.260769148788073e-07,23,2.59983084419239e-07,7,7.292594902836184e-09,1.0
2021-02-08,USDJPY,7.810102796158377e-06,1418,7.65306321618796e-06,287,6.540037390505446e-06,95,7.446303736087128e-06,23.0
2021-02-09,USDJPY,1.0066766517693727e-05,1427,1.0440258380281544e-05,287,1.0978753088030478e-05,95,1.050312991741268e-05,23.0
2021-02-10,USDJPY,1.2856441509312993e-05,1420,1.1085101078265596e-05,287,1.3052169685380459e-05,95,1.739201245434765e-05,23.0
2021-02-11,USDJPY,5.249901865461494e-06,1410,3.939428389777547e-06,287,3.886712916130476e-06,95,4.3169342978145995e-06,23.0
2021-02-12,USDJPY,6.4494734775355265e-06,1302,6.418880833715362e-06,263,6.147761224955885e-06,87,7.115851559764248e-06,21.0
2021-02-14,USDJPY,8.658119940625031e-07,119,6.628551687086527e-07,23,1.068397753520691e-06,7,8.88683470998522e-07,1.0
2021-02-15,USDJPY,5.290124595799852e-06,1423,5.936288681865469e-06,287,4.661797806385067e-06,95,5.444694281640426e-06,23.0
2021-02-16,USDJPY,1.3169584530887501e-05,1435,1.523718403740231e-05,287,1.6544436396366654e-05,95,1.681433555081016e-05,23.0
2021-02-17,USDJPY,1.6884866019480333e-05,1426,1.377337784949848e-05,287,1.162672261263484e-05,95,1.3273563186536421e-05,23.0
2021-02-18,USDJPY,9.423494941366203e-06,1423,8.666737427125692e-06,287,9.184385373281308e-06,95,8.739034179307539e-06,23.0
2021-02-19,USDJPY,1.2378660830244576e-05,1314,1.3796534929301567e-05,263,1.75096687759174e-05,87,1.84480270834536e-05,21.0
2021-02-21,USDJPY,1.4907433207943168e-06,117,7.85853792261483e-07,23,8.691182919945981e-07,7,1.229573433132569e-07,1.0
2021-02-22,USDJPY,1.3763396023801623e-05,1429,1.4113891035111302e-05,287,1.4251357450795134e-05,95,1.533038366676602e-05,23.0
2021-02-23,USDJPY,1.0690784601142705e-05,1414,1.086927840250039e-05,287,8.58337970229493e-06,95,7.727343677965492e-06,23.0
2021-02-24,USDJPY,1.3897238520981184e-05,1435,1.4710767051666768e-05,287,1.1863772266775432e-05,95,7.754171889723803e-06,23.0
2021-02-25,USDJPY,1.9914031516648123e-05,1431,1.668330980933596e-05,287,1.3324814981044727e-05,95,2.2182616775530563e-05,23.0
2021-02-26,USDJPY,2.4709673601004114e-05,1319,2.2652533546444465e-05,263,2.642872722727131e-05,87,2.5290129414278095e-05,21.0
2021-02-28,USDJPY,1.5870552869724703e-06,119,7.518234904360106e-07,23,4.330122001330735e-07,7,1.8654509699351767e-07,1.0
2021-03-01,USDJPY,1.2171915942551132e-05,1431,1.1571867088338137e-05,287,8.211135075465502e-06,95,6.730312704369456e-06,23.0
2021-03-02,USDJPY,9.355079044237841e-06,1429,7.812902618069055e-06,287,7.3197602552045035e-06,95,6.532866157581947e-06,23.0
2021-03-03,USDJPY,9.755485744453651e-06,1424,8.008647996705538e-06,287,8.975860040008724e-06,95,6.667673674260831e-06,23.0
2021-03-04,USDJPY,1.3380786986315172e-05,1434,8.11935357864525e-06,287,8.829854700096643e-06,95,1.0632012122521185e-05,23.0
2021-03-05,USDJPY,2.4710187489687708e-05,1318,2.636068370581973e-05,263,1.6978711156925966e-05,87,1.5999795716261545e-05,21.0
2021-03-07,USDJPY,2.923855223437154e-06,117,1.1280598791884255e-06,23,7.393642546863095e-07,7,1.1653626256831966e-07,1.0
2021-03-08,USDJPY,8.95638539014646e-06,1431,8.084655957546634e-06,287,8.745201578705046e-06,95,6.244866478258828e-06,23.0
2021-03-09,USDJPY,2.0076655853756675e-05,1431,2.0109220616618568e-05,287,2.6096483164735027e-05,95,2.6884207122147245e-05,23.0
2021-03-10,USDJPY,1.9980872537300165e-05,1426,2.3246675804936837e-05,287,1.751994716046036e-05,95,1.6235857324523283e-05,23.0
2021-03-11,USDJPY,1.4422418924213822e-05,1433,1.48824087583807e-05,287,1.2036955552597632e-05,95,1.1456923590510991e-05,23.0
2021-03-12,USDJPY,1.2239581562755175e-05,1317,1.4307669360532188e-05,263,9.911359499811172e-06,87,1.2074941961346676e-05,21.0
